Tempo[s],Amostras[V],CargaRegistrador
0.0,2.0,20
2.0032051282051282e-05,2.015103667270043,20
4.0064102564102564e-05,2.030206473162772,20
6.009615384615385e-05,2.0453075563499974,20
8.012820512820513e-05,2.060406055601778,21
0.00010016025641025641,2.0755011098355363,21
0.0001201923076923077,2.0905918581651686,21
0.00014022435897435896,2.1056774399501412,21
0.00016025641025641026,2.120756994844572,21
0.00018028846153846155,2.1358296628463007,21
0.00020032051282051281,2.1508945843459317,22
0.0002203525641025641,2.1659509001758614,22
0.0002403846153846154,2.180997751659276,22
0.00026041666666666666,2.1960342806591213,22
0.00028044871794871793,2.211059629627047,22
0.00030048076923076925,2.2260729416523097,22
0.0003205128205128205,2.2410733605106463,22
0.0003405448717948718,2.256060030713102,23
0.0003605769230769231,2.2710320975548237,23
0.00038060897435897436,2.285988707163801,23
0.00040064102564102563,2.300929006549566,23
0.00042067307692307695,2.315852143651839,23
0.0004407051282051282,2.3307572673891226,23
0.0004607371794871795,2.345643527707239,23
0.0004807692307692308,2.3605100756278112,24
0.000500801282051282,2.37535606329668,24
0.0005208333333333333,2.3901806440322564,24
0.0005408653846153846,2.4049829723738125,24
0.0005608974358974359,2.419762204129695,24
0.0005809294871794872,2.434517496425473,24
0.0006009615384615385,2.449248007752008,24
0.0006209935897435897,2.463952898013442,25
0.000641025641025641,2.4786313285751156,25
0.0006610576923076923,2.4932824623113903,25
0.0006810897435897436,2.5079054636533935,25
0.0007011217948717949,2.522499498636672,25
0.0007211538461538462,2.5370637349487533,25
0.0007411858974358974,2.5515973419766116,26
0.0007612179487179487,2.566099490854041,26
0.00078125,2.5805693545089246,26
0.0008012820512820513,2.5950061077104056,26
0.0008213141025641026,2.6094089271159495,26
0.0008413461538461539,2.623776991318298,26
0.0008613782051282051,2.63810948089232,26
0.0008814102564102564,2.652405578441739,27
0.0009014423076923077,2.666664468645753,27
0.000921474358974359,2.680885338305532,27
0.0009415064102564103,2.695067376390597,27
0.0009615384615384616,2.709209774085071,27
0.0009815705128205128,2.7233117248338097,27
0.001001602564102564,2.7373724243883975,27
0.0010216346153846154,2.7513910708530167,28
0.0010416666666666667,2.7653668647301792,28
0.0010616987179487179,2.7792990089663236,28
0.0010817307692307693,2.79318670899727,28
0.0011017628205128205,2.807029172793538,28
0.0011217948717948717,2.8208256109055134,28
0.0011418269230769231,2.834575236508474,28
0.0011618589743589744,2.8482772654474617,28
0.0011818910256410256,2.861930916282004,29
0.001201923076923077,2.8755354103306807,29
0.0012219551282051282,2.8890899717155314,29
0.0012419871794871794,2.902593827406307,29
0.0012620192307692308,2.9160462072645537,29
0.001282051282051282,2.929446344087537,29
0.0013020833333333333,2.942793473651995,29
0.0013221153846153847,2.9560868347577234,30
0.001342147435897436,2.969325669270986,30
0.0013621794871794871,2.9825092221677547,30
0.0013822115384615385,2.9956367415767655,30
0.0014022435897435897,3.0087074788224015,30
0.001422275641025641,3.021720688467389,30
0.0014423076923076924,3.0346756283553136,30
0.0014623397435897436,3.0475715596529396,30
0.0014823717948717948,3.060407746892354,31
0.0015024038461538462,3.0731834580129056,31
0.0015224358974358974,3.085897964402957,31
0.0015424679487179487,3.0985505409414396,31
0.0015625,3.1111404660392044,31
0.0015825320512820513,3.1236670216801783,31
0.0016025641025641025,3.1361294934623114,31
0.001622596153846154,3.1485271706383213,31
0.0016426282051282051,3.160859346156226,32
0.0016626602564102564,3.1731253166996702,32
0.0016826923076923078,3.1853243827280338,32
0.001702724358974359,3.197455848516328,32
0.0017227564102564102,3.2095190221948746,32
0.0017427884615384616,3.2215132157887636,32
0.0017628205128205128,3.233437745257086,32
0.001782852564102564,3.24529193053195,32
0.0018028846153846155,3.2570750955572643,33
0.0018229166666666667,3.268786568327291,33
0.001842948717948718,3.280425680924976,33
0.0018629807692307693,3.2919917695600374,33
0.0018830128205128205,3.303484174606824,33
0.0019030448717948718,3.314902240641933,33
0.0019230769230769232,3.3262453164815904,33
0.0019431089743589744,3.3375127552187878,33
0.0019631410256410256,3.3487039142601773,33
0.001983173076923077,3.359818155362719,34
0.002003205128205128,3.3708548446700792,34
0.0020232371794871797,3.3818133527487824,34
0.002043269230769231,3.3926930546241056,34
0.002063301282051282,3.4034933298157237,34
0.0020833333333333333,3.414213562373095,34
0.0021033653846153845,3.424853140910589,34
0.0021233974358974357,3.4354114586423563,34
0.0021434294871794874,3.445887913416932,34
0.0021634615384615386,3.4562819077515767,35
0.00218349358974359,3.4665928488663553,35
0.002203525641025641,3.476820148717939,35
0.002223557692307692,3.486963224033145,35
0.0022435897435897434,3.497021496342202,35
0.002263621794871795,3.5069943920117366,35
0.0022836538461538463,3.5168813422774923,35
0.0023036858974358975,3.5266817832767647,35
0.0023237179487179487,3.5363951560805607,35
0.00234375,3.5460209067254738,35
0.002363782051282051,3.555558486245276,36
0.0023838141025641028,3.5650073507022286,36
0.002403846153846154,3.5743669612181,36
0.002423878205128205,3.5836367840049035,36
0.0024439102564102564,3.592816290395334,36
0.0024639423076923076,3.6019049568729224,36
0.002483974358974359,3.610902265101892,36
0.0025040064102564105,3.6198077019567165,36
0.0025240384615384617,3.6286207595513877,36
0.002544070512820513,3.6373409352683796,36
0.002564102564102564,3.6459677317873127,36
0.0025841346153846153,3.6545006571133167,37
0.0026041666666666665,3.6629392246050902,37
0.0026241987179487177,3.6712829530026534,37
0.0026442307692307694,3.6795313664547957,37
0.0026642628205128206,3.687683994546213,37
0.002684294871794872,3.6957403723243365,37
0.002704326923076923,3.703700040325851,37
0.0027243589743589742,3.711562544602895,37
0.0027443910256410254,3.7193274367489524,37
0.002764423076923077,3.7269942739244257,37
0.0027844551282051283,3.73456261888189,37
0.0028044871794871795,3.742032039991031,37
0.0028245192307692307,3.7494021112632607,37
0.002844551282051282,3.7566724123760116,38
0.002864583333333333,3.76384252869671,38
0.0028846153846153848,3.7709120513064196,38
0.002904647435897436,3.7778805770231663,38
0.002924679487179487,3.7847477084249284,38
0.0029447115384615384,3.791513053872306,38
0.0029647435897435896,3.7981762275308517,38
0.002984775641025641,3.804736849393081,38
0.0030048076923076925,3.811194545300139,38
0.0030248397435897437,3.817548946963141,38
0.003044871794871795,3.8237996919841803,38
0.003064903846153846,3.8299464238769882,38
0.0030849358974358973,3.8359887920872717,38
0.0031049679487179485,3.841926452012703,38
0.003125,3.8477590650225735,38
0.0031450320512820514,3.8534862984771037,39
0.0031650641025641026,3.8591078257464186,39
0.003185096153846154,3.864623326229171,39
0.003205128205128205,3.8700324853708294,39
0.0032251602564102562,3.875334994681615,39
0.003245192307692308,3.880530551754095,39
0.003265224358974359,3.885618860280432,39
0.0032852564102564103,3.8905996300692802,39
0.0033052884615384615,3.8954725770623364,39
0.0033253205128205127,3.900237423350538,39
0.003345352564102564,3.904893897189916,39
0.0033653846153846156,3.909441733017091,39
0.0033854166666666668,3.9138806714644176,39
0.003405448717948718,3.9182104593747775,39
0.003425480769230769,3.922430849816018,39
0.0034455128205128204,3.926541602095033,39
0.0034655448717948716,3.9305424817714902,39
0.0034855769230769233,3.9344332606712054,39
0.0035056089743589745,3.9382137168991482,39
0.0035256410256410257,3.941883634852104,39
0.003545673076923077,3.9454428052309654,39
0.003565705128205128,3.948891025052671,39
0.0035857371794871793,3.9522280976617816,40
0.003605769230769231,3.9554538327416937,40
0.003625801282051282,3.9585680463254964,40
0.0036458333333333334,3.961570560806461,40
0.0036658653846153846,3.9644612049481704,40
0.003685897435897436,3.9672398138942873,40
0.003705929487179487,3.969906229177951,40
0.0037259615384615387,3.9724602987308213,40
0.00374599358974359,3.974901876891745,40
0.003766025641025641,3.9772308244150683,40
0.0037860576923076923,3.9794470084785747,40
0.0038060897435897435,3.98155030269106,40
0.0038261217948717947,3.9835405870995446,40
0.0038461538461538464,3.9854177481961077,40
0.0038661858974358976,3.9871816789243684,40
0.003886217948717949,3.9888322786855843,40
0.00390625,3.9903694533443934,40
0.003926282051282051,3.9917931152341817,40
0.003946314102564102,3.9931031831620816,40
0.003966346153846154,3.9942995824136025,40
0.003986378205128205,3.9953822447568936,40
0.004006410256410256,3.996351108446635,40
0.004026442307692307,3.9972061182275564,40
0.004046474358974359,3.997947225337592,40
0.0040665064102564106,3.998574387510658,40
0.004086538461538462,3.999087568979067,40
0.004106570512820513,3.999486740475563,40
0.004126602564102564,3.999771879234996,40
0.004146634615384615,3.999942968995615,40
0.004166666666666667,4.0,40
0.004186698717948718,3.999942968995615,40
0.004206730769230769,3.999771879234996,40
0.00422676282051282,3.999486740475563,40
0.0042467948717948715,3.999087568979067,40
0.004266826923076923,3.998574387510658,40
0.004286858974358975,3.997947225337592,40
0.004306891025641026,3.9972061182275564,40
0.004326923076923077,3.996351108446635,40
0.004346955128205128,3.995382244756894,40
0.00436698717948718,3.9942995824136025,40
0.004387019230769231,3.9931031831620816,40
0.004407051282051282,3.9917931152341817,40
0.004427083333333333,3.990369453344394,40
0.004447115384615384,3.9888322786855843,40
0.004467147435897436,3.9871816789243684,40
0.004487179487179487,3.985417748196108,40
0.004507211538461538,3.9835405870995446,40
0.00452724358974359,3.98155030269106,40
0.004547275641025641,3.9794470084785747,40
0.0045673076923076926,3.9772308244150683,40
0.004587339743589744,3.974901876891745,40
0.004607371794871795,3.9724602987308213,40
0.004627403846153846,3.969906229177951,40
0.004647435897435897,3.9672398138942873,40
0.004667467948717949,3.964461204948171,40
0.0046875,3.961570560806461,40
0.004707532051282051,3.9585680463254964,40
0.004727564102564102,3.9554538327416937,40
0.0047475961538461535,3.9522280976617816,40
0.0047676282051282055,3.948891025052671,39
0.004787660256410257,3.9454428052309654,39
0.004807692307692308,3.941883634852104,39
0.004827724358974359,3.9382137168991482,39
0.00484775641025641,3.9344332606712054,39
0.004867788461538462,3.9305424817714907,39
0.004887820512820513,3.926541602095033,39
0.004907852564102564,3.922430849816018,39
0.004927884615384615,3.918210459374778,39
0.0049479166666666664,3.913880671464418,39
0.004967948717948718,3.9094417330170916,39
0.004987980769230769,3.9048938971899165,39
0.005008012820512821,3.900237423350538,39
0.005028044871794872,3.8954725770623364,39
0.005048076923076923,3.8905996300692802,39
0.005068108974358975,3.8856188602804322,39
0.005088141025641026,3.880530551754095,39
0.005108173076923077,3.875334994681615,39
0.005128205128205128,3.87003248537083,39
0.005148237179487179,3.8646233262291716,39
0.005168269230769231,3.859107825746419,39
0.005188301282051282,3.8534862984771046,39
0.005208333333333333,3.847759065022574,38
0.005228365384615384,3.8419264520127037,38
0.0052483974358974355,3.835988792087272,38
0.0052684294871794875,3.8299464238769882,38
0.005288461538461539,3.8237996919841803,38
0.00530849358974359,3.8175489469631416,38
0.005328525641025641,3.811194545300139,38
0.005348557692307692,3.804736849393081,38
0.005368589743589744,3.798176227530852,38
0.005388621794871795,3.791513053872306,38
0.005408653846153846,3.784747708424929,38
0.005428685897435897,3.7778805770231663,38
0.0054487179487179484,3.7709120513064205,38
0.00546875,3.7638425286967108,38
0.005488782051282051,3.7566724123760125,38
0.005508814102564103,3.7494021112632607,37
0.005528846153846154,3.7420320399910314,37
0.005548878205128205,3.73456261888189,37
0.005568910256410257,3.7269942739244257,37
0.005588942307692308,3.7193274367489533,37
0.005608974358974359,3.7115625446028955,37
0.00562900641025641,3.7037000403258515,37
0.005649038461538461,3.6957403723243374,37
0.005669070512820513,3.6876839945462137,37
0.005689102564102564,3.679531366454796,37
0.005709134615384615,3.6712829530026543,37
0.005729166666666666,3.6629392246050907,37
0.005749198717948718,3.654500657113317,37
0.0057692307692307696,3.645967731787313,36
0.005789262820512821,3.6373409352683796,36
0.005809294871794872,3.6286207595513877,36
0.005829326923076923,3.6198077019567165,36
0.005849358974358974,3.6109022651018923,36
0.005869391025641026,3.6019049568729233,36
0.005889423076923077,3.5928162903953345,36
0.005909455128205128,3.583636784004904,36
0.005929487179487179,3.574366961218101,36
0.0059495192307692304,3.5650073507022286,36
0.005969551282051282,3.5555584862452765,36
0.005989583333333334,3.546020906725474,35
0.006009615384615385,3.536395156080561,35
0.006029647435897436,3.5266817832767647,35
0.006049679487179487,3.5168813422774923,35
0.006069711538461539,3.506994392011737,35
0.00608974358974359,3.4970214963422026,35
0.006109775641025641,3.486963224033146,35
0.006129807692307692,3.4768201487179393,35
0.006149839743589743,3.4665928488663558,35
0.006169871794871795,3.4562819077515776,35
0.006189903846153846,3.4458879134169322,34
0.006209935897435897,3.435411458642357,34
0.006229967948717949,3.4248531409105896,34
0.00625,3.414213562373095,34
0.0062700320512820516,3.403493329815724,34
0.006290064102564103,3.3926930546241065,34
0.006310096153846154,3.3818133527487833,34
0.006330128205128205,3.37085484467008,34
0.006350160256410256,3.3598181553627193,34
0.006370192307692308,3.348703914260178,33
0.006390224358974359,3.337512755218788,33
0.00641025641025641,3.3262453164815913,33
0.006430288461538461,3.314902240641934,33
0.0064503205128205125,3.3034841746068246,33
0.006470352564102564,3.2919917695600383,33
0.006490384615384616,3.280425680924976,33
0.006510416666666667,3.268786568327291,33
0.006530448717948718,3.2570750955572647,33
0.006550480769230769,3.245291930531951,32
0.006570512820512821,3.2334377452570866,32
0.006590544871794872,3.2215132157887636,32
0.006610576923076923,3.2095190221948755,32
0.006630608974358974,3.197455848516329,32
0.006650641025641025,3.185324382728034,32
0.006670673076923077,3.1731253166996707,32
0.006690705128205128,3.1608593461562275,32
0.006710737179487179,3.148527170638322,31
0.006730769230769231,3.1361294934623114,31
0.006750801282051282,3.1236670216801787,31
0.0067708333333333336,3.1111404660392052,31
0.006790865384615385,3.09855054094144,31
0.006810897435897436,3.0858979644029576,31
0.006830929487179487,3.073183458012906,31
0.006850961538461538,3.0604077468923547,31
0.00687099358974359,3.0475715596529405,30
0.006891025641025641,3.034675628355314,30
0.006911057692307692,3.02172068846739,30
0.006931089743589743,3.0087074788224024,30
0.0069511217948717945,2.9956367415767664,30
0.0069711538461538465,2.9825092221677547,30
0.006991185897435898,2.969325669270987,30
0.007011217948717949,2.9560868347577243,30
0.00703125,2.942793473651996,29
0.007051282051282051,2.9294463440875376,29
0.007071314102564103,2.9160462072645545,29
0.007091346153846154,2.902593827406308,29
0.007111378205128205,2.8890899717155323,29
0.007131410256410256,2.8755354103306816,29
0.0071514423076923074,2.861930916282005,29
0.007171474358974359,2.848277265447463,28
0.00719150641025641,2.834575236508475,28
0.007211538461538462,2.8208256109055134,28
0.007231570512820513,2.8070291727935386,28
0.007251602564102564,2.793186708997271,28
0.007271634615384616,2.779299008966324,28
0.007291666666666667,2.7653668647301797,28
0.007311698717948718,2.7513910708530176,28
0.007331730769230769,2.7373724243883983,27
0.00735176282051282,2.7233117248338106,27
0.007371794871794872,2.7092097740850716,27
0.007391826923076923,2.695067376390598,27
0.007411858974358974,2.6808853383055333,27
0.007431891025641025,2.6666644686457537,27
0.007451923076923077,2.6524055784417393,27
0.0074719551282051285,2.6381094808923202,26
0.00749198717948718,2.6237769913182984,26
0.007512019230769231,2.6094089271159495,26
0.007532051282051282,2.595006107710406,26
0.007552083333333333,2.5805693545089254,26
0.007572115384615385,2.5660994908540413,26
0.007592147435897436,2.551597341976612,26
0.007612179487179487,2.537063734948754,25
0.007632211538461538,2.5224994986366736,25
0.0076522435897435894,2.507905463653395,25
0.007672275641025641,2.493282462311391,25
0.007692307692307693,2.478631328575116,25
0.007712339743589744,2.4639528980134426,25
0.007732371794871795,2.4492480077520082,24
0.007752403846153846,2.4345174964254737,24
0.007772435897435898,2.4197622041296962,24
0.007792467948717949,2.4049829723738134,24
0.0078125,2.3901806440322573,24
0.007832532051282051,2.3753560632966804,24
0.007852564102564102,2.3605100756278117,24
0.007872596153846154,2.34564352770724,23
0.007892628205128205,2.3307572673891235,23
0.007912660256410256,2.31585214365184,23
0.007932692307692307,2.3009290065495667,23
0.007952724358974358,2.2859887071638023,23
0.00797275641025641,2.2710320975548246,23
0.007992788461538461,2.256060030713103,23
0.008012820512820512,2.241073360510647,22
0.008032852564102563,2.2260729416523115,22
0.008052884615384615,2.2110596296270484,22
0.008072916666666667,2.1960342806591218,22
0.008092948717948719,2.180997751659276,22
0.00811298076923077,2.165950900175862,22
0.008133012820512821,2.1508945843459317,22
0.008153044871794872,2.1358296628463016,21
0.008173076923076924,2.1207569948445726,21
0.008193108974358975,2.1056774399501417,21
0.008213141025641026,2.090591858165169,21
0.008233173076923077,2.0755011098355363,21
0.008253205128205128,2.0604060556017787,21
0.00827323717948718,2.045307556349998,20
0.00829326923076923,2.0302064731627723,20
0.008313301282051282,2.0151036672700435,20
0.008333333333333333,2.0000000000000013,20
0.008353365384615384,1.9848963327299578,20
0.008373397435897436,1.969793526837229,20
0.008393429487179487,1.9546924436500035,20
0.008413461538461538,1.9395939443982237,19
0.00843349358974359,1.924498890164465,19
0.00845352564102564,1.9094081418348323,19
0.008473557692307692,1.8943225600498599,19
0.008493589743589743,1.8792430051554296,19
0.008513621794871794,1.8641703371537008,19
0.008533653846153845,1.8491054156540696,18
0.008553685897435898,1.8340490998241388,18
0.00857371794871795,1.8190022483407244,18
0.00859375,1.803965719340879,18
0.008613782051282052,1.788940370372953,18
0.008633814102564103,1.7739270583476907,18
0.008653846153846154,1.7589266394893543,18
0.008673878205128206,1.7439399692868984,17
0.008693910256410257,1.7289679024451767,17
0.008713942307692308,1.7140112928362,17
0.00873397435897436,1.6990709934504347,17
0.00875400641025641,1.6841478563481616,17
0.008774038461538462,1.6692427326108779,17
0.008794070512820513,1.654356472292762,17
0.008814102564102564,1.6394899243721894,16
0.008834134615384615,1.624643936703321,16
0.008854166666666666,1.609819355967744,16
0.008874198717948718,1.5950170276261881,16
0.008894230769230769,1.580237795870306,16
0.00891426282051282,1.5654825035745277,16
0.008934294871794871,1.550751992247993,16
0.008954326923076922,1.5360471019865587,15
0.008974358974358974,1.521368671424886,15
0.008994391025641025,1.5067175376886113,15
0.009014423076923076,1.4920945363466074,15
0.009034455128205127,1.4775005013633287,15
0.00905448717948718,1.4629362650512465,15
0.009074519230769231,1.4484026580233884,14
0.009094551282051283,1.4339005091459598,14
0.009114583333333334,1.419430645491076,14
0.009134615384615385,1.4049938922895944,14
0.009154647435897436,1.390591072884051,14
0.009174679487179488,1.3762230086817029,14
0.009194711538461539,1.3618905191076809,14
0.00921474358974359,1.347594421558262,13
0.009234775641025641,1.3333355313542476,13
0.009254807692307692,1.319114661694468,13
0.009274839743589744,1.3049326236094039,13
0.009294871794871795,1.2907902259149295,13
0.009314903846153846,1.2766882751661908,13
0.009334935897435897,1.262627575611603,13
0.009354967948717948,1.2486089291469842,12
0.009375,1.2346331352698217,12
0.00939503205128205,1.2207009910336772,12
0.009415064102564102,1.2068132910027303,12
0.009435096153846153,1.1929708272064632,12
0.009455128205128204,1.1791743890944877,12
0.009475160256410256,1.165424763491527,12
0.009495192307692307,1.1517227345525392,12
0.009515224358974358,1.1380690837179972,11
0.009535256410256411,1.1244645896693188,11
0.009555288461538462,1.1109100282844688,11
0.009575320512820513,1.0974061725936934,11
0.009595352564102565,1.0839537927354468,11
0.009615384615384616,1.070553655912463,11
0.009635416666666667,1.0572065263480046,11
0.009655448717948718,1.043913165242277,10
0.00967548076923077,1.030674330729014,10
0.00969551282051282,1.0174907778322457,10
0.009715544871794872,1.004363258423235,10
0.009735576923076923,0.9912925211775996,10
0.009755608974358974,0.9782793115326114,10
0.009775641025641026,0.9653243716446871,10
0.009795673076923077,0.9524284403470606,10
0.009815705128205128,0.939592253107647,9
0.00983573717948718,0.9268165419870953,9
0.00985576923076923,0.9141020355970435,9
0.009875801282051282,0.9014494590585611,9
0.009895833333333333,0.888859533960797,9
0.009915865384615384,0.8763329783198228,9
0.009935897435897435,0.8638705065376895,9
0.009955929487179487,0.8514728293616796,9
0.009975961538461538,0.8391406538437745,8
0.009995993589743589,0.8268746833003311,8
0.010016025641025642,0.8146756172719662,8
0.010036057692307693,0.8025441514836724,8
0.010056089743589744,0.7904809778051254,8
0.010076121794871796,0.7784867842112366,8
0.010096153846153847,0.7665622547429141,8
0.010116185897435898,0.7547080694680501,8
0.01013621794871795,0.7429249044427364,7
0.01015625,0.7312134316727095,7
0.010176282051282052,0.7195743190750243,7
0.010196314102564103,0.7080082304399631,7
0.010216346153846154,0.6965158253931765,7
0.010236378205128205,0.6850977593580674,7
0.010256410256410256,0.6737546835184101,7
0.010276442307692308,0.6624872447812131,7
0.010296474358974359,0.6512960857398233,7
0.01031650641025641,0.6401818446372816,6
0.010336538461538461,0.6291451553299212,6
0.010356570512820512,0.6181866472512181,6
0.010376602564102564,0.6073069453758955,6
0.010396634615384615,0.5965066701842772,6
0.010416666666666666,0.5857864376269057,6
0.010436698717948717,0.5751468590894113,6
0.010456730769230769,0.5645885413576446,6
0.01047676282051282,0.5541120865830693,6
0.010496794871794871,0.5437180922484242,5
0.010516826923076924,0.5334071511336451,5
0.010536858974358975,0.5231798512820611,5
0.010556891025641026,0.5130367759668544,5
0.010576923076923078,0.5029785036577983,5
0.010596955128205129,0.49300560798826387,5
0.01061698717948718,0.4831186577225084,5
0.010637019230769231,0.47331821672323615,5
0.010657051282051282,0.4636048439194391,5
0.010677083333333334,0.4539790932745267,5
0.010697115384615385,0.44444151375472374,4
0.010717147435897436,0.43499264929777204,4
0.010737179487179487,0.4256330387819005,4
0.010757211538461538,0.4163632159950965,4
0.01077724358974359,0.40718370960466643,4
0.01079727564102564,0.3980950431270782,4
0.010817307692307692,0.3890977348981086,4
0.010837339743589743,0.3801922980432846,4
0.010857371794871794,0.3713792404486127,4
0.010877403846153846,0.362659064731621,4
0.010897435897435897,0.3540322682126884,4
0.010917467948717948,0.3454993428866835,3
0.0109375,0.3370607753949104,3
0.01095753205128205,0.3287170469973477,3
0.010977564102564102,0.32046863354520494,3
0.010997596153846155,0.31231600545378724,3
0.011017628205128206,0.3042596276756635,3
0.011037660256410257,0.2962999596741489,3
0.011057692307692308,0.2884374553971054,3
0.01107772435897436,0.28067256325104717,3
0.01109775641025641,0.2730057260755745,3
0.011117788461538462,0.2654373811181103,3
0.011137820512820513,0.2579679600089688,3
0.011157852564102564,0.2505978887367397,3
0.011177884615384616,0.24332758762398887,2
0.011197916666666667,0.23615747130329012,2
0.011217948717948718,0.22908794869358085,2
0.01123798076923077,0.22211942297683396,2
0.01125801282051282,0.21525229157507186,2
0.011278044871794872,0.20848694612769503,2
0.011298076923076923,0.2018237724691483,2
0.011318108974358974,0.19526315060691957,2
0.011338141025641025,0.18880545469986232,2
0.011358173076923076,0.18245105303685905,2
0.011378205128205128,0.17620030801582054,2
0.011398237179487179,0.1700535761230122,2
0.01141826923076923,0.16401120791272872,2
0.011438301282051281,0.15807354798729745,2
0.011458333333333333,0.15224093497742697,2
0.011478365384615385,0.1465137015228959,1
0.011498397435897437,0.14089217425358158,1
0.011518429487179488,0.13537667377082863,1
0.011538461538461539,0.12996751462917056,1
0.01155849358974359,0.12466500531838576,1
0.011578525641025642,0.11946944824590511,1
0.011598557692307693,0.1143811397195682,1
0.011618589743589744,0.10940036993071955,1
0.011638621794871795,0.10452742293766404,1
0.011658653846153846,0.09976257664946253,1
0.011678685897435898,0.09510610281008369,1
0.011698717948717949,0.09055826698290903,1
0.01171875,0.0861193285355828,1
0.011738782051282051,0.08178954062522248,1
0.011758814102564102,0.07756915018398258,1
0.011778846153846154,0.07345839790496744,1
0.011798878205128205,0.06945751822850976,1
0.011818910256410256,0.06556673932879531,1
0.011838942307692307,0.06178628310085199,1
0.011858974358974358,0.05811636514789642,1
0.01187900641025641,0.054557194769034645,1
0.011899038461538461,0.05110897494732902,1
0.011919070512820512,0.04777190233821882,0
0.011939102564102563,0.04454616725830651,0
0.011959134615384615,0.04143195367450403,0
0.011979166666666667,0.03842943919353936,0
0.011999198717948719,0.03553879505182933,0
0.01201923076923077,0.03276018610571296,0
0.012039262820512821,0.030093770822049004,0
0.012059294871794872,0.027539701269178707,0
0.012079326923076924,0.02509812310825499,0
0.012099358974358975,0.022769175584931522,0
0.012119391025641026,0.020552991521425534,0
0.012139423076923077,0.01844969730893986,0
0.012159455128205128,0.016459412900455606,0
0.01217948717948718,0.014582251803892055,0
0.01219951923076923,0.012818321075631856,0
0.012219551282051282,0.01116772131441568,0
0.012239583333333333,0.009630546655606365,0
0.012259615384615384,0.008206884765818101,0
0.012279647435897436,0.006896816837918651,0
0.012299679487179487,0.005700417586397943,0
0.012319711538461538,0.0046177552431063695,0
0.01233974358974359,0.00364889155336523,0
